nes	OK	Section Z (U).nes
nes	OK	Seicross (U).nes
nes	OK	Sesame Street 123 (U).nes
nes	OK	Sesame Street ABC - 123 (U).nes
nes	OK	Sesame Street ABC (U) [a1].nes
nes	OK	Sesame Street ABC (U) [a2].nes
nes	OK	Sesame Street ABC (U).nes
nes	OK	Sesame Street Countdown (U).nes
nes	OK	Shadowgate (U).nes
nes	OK	Shadow of the Ninja (U).nes
nes	OK	Shatterhand (U).nes
nes	OK	Shingen The Ruler (U) [a1].nes
nes	OK	Shingen The Ruler (U).nes
nes	OK	Shinobi (U).nes
nes	OK	Shockwave (U).nes
nes	OK	Shooting Range (U).nes
nes	OK	Short Order - Eggsplode (U).nes
nes	OK	Side Pocket (U).nes
nes	OK	Silent Assault (U).nes
nes	OK	Silent Service (U) [a1].nes
nes	OK	Silent Service (U).nes
nes	OK	Silk Worm (U).nes
nes	OK	Silver Surfer (U).nes
nes	OK	Simpsons - Bartman Meets Radioactive Man, The (U).nes
nes	OK	Simpsons - Bart Vs the Space Mutants, The (U).nes
nes	OK	Simpsons - Bart Vs the World, The (U).nes
nes	OK	Skate or Die 2 - The Search for Double Trouble (U).nes
nes	OK	Skate or Die! (U) [a1].nes
nes	OK	Skate or Die! (U).nes
nes	OK	Ski or Die (U).nes
nes	OK	Skull & Crossbones (U).nes
nes	OK	Sky Kid (U).nes
nes	OK	Sky Shark (U).nes
nes	OK	Slalom (U).nes
nes	OK	Smash TV (U) [!].nes
nes	OK	Snake Rattle'n Roll (U).nes
nes	OK	Snake's Revenge (U).nes
nes	OK	Snoopy's Silly Sports Spectacular (U).nes
nes	OK	Snow Bros (U).nes
nes	OK	Solar Jetman - Hunt for the Golden Warpship (U).nes
nes	OK	Solitaire (U).nes
nes	OK	Solomon's Key (U) [!].nes
nes	OK	Solstice (U) [a1].nes
nes	OK	Solstice (U).nes
nes	OK	Space Shuttle Project (U).nes
nes	OK	Spelunker (U) [!].nes
nes	OK	Spider-Man - Return of the Sinister Six (U) [!].nes
nes	OK	Spiritual Warfare (U) (Ver 6.0).nes
nes	OK	Spiritual Warfare (U) (Ver 6.1).nes
nes	OK	Spot (U).nes
nes	OK	Spy Hunter (U).nes
nes	OK	Spy Vs Spy (U).nes
nes	OK	Sqoon (U).nes
nes	OK	Stadium Events (U).nes
nes	OK	Stanley - The Search for Dr Livingston (U).nes
nes	OK	Star Force (U).nes
nes	OK	Starship Hector (U).nes
nes	OK	Star Soldier (U).nes
nes	OK	Star Trek - 25th Anniversary (U).nes
nes	OK	Star Trek - The Next Generation (U).nes
nes	OK	Startropics 2 - Zoda's Revenge (U) [a1].nes
nes	OK	Startropics 2 - Zoda's Revenge (U).nes
nes	OK	Startropics (U).nes
nes	OK	Star Voyager (U).nes
nes	OK	Star Wars - The Empire Strikes Back (U).nes
nes	OK	Star Wars (U).nes
nes	OK	Stealth ATF (U).nes
nes	OK	Stinger (U).nes
nes	OK	Street Cop (U).nes
nes	OK	Street Fighter 2010 (U).nes
nes	OK	Strider (U).nes
nes	OK	Stunt Kids (U).nes
nes	OK	Sunday Funday (U).nes
nes	OK	Super Cars (U).nes
nes	OK	Super C (U).nes
nes	OK	Super Dodge Ball (U).nes
nes	OK	Super Glove Ball (U).nes
nes	OK	Super Jeopardy! (U).nes
nes	OK	Superman (U).nes
nes	OK	Super Mario Bros 2 (U) (PRG 0).nes
nes	OK	Super Mario Bros 2 (U) (PRG 1).nes
nes	OK	Super Mario Bros 3 (U) (PRG 0).nes
nes	OK	Super Mario Bros 3 (U) (PRG 1) [a1].nes
nes	OK	Super Mario Bros 3 (U) (PRG 1) [a2].nes
nes	OK	Super Mario Bros 3 (U) (PRG 1) [a3].nes
nes	OK	Super Mario Bros 3 (U) (PRG 1).nes
nes	OK	Super Mario Bros - Duck Hunt - Track Meet (U).nes
nes	OK	Super Mario Bros - Duck Hunt (U).nes
nes	OK	Super Pitfall (U).nes
nes	OK	Super Spike V'Ball - Nintendo World Cup (U) [!].nes
nes	OK	Super Spike V'Ball (U).nes
nes	OK	Super Sprint (U).nes
nes	OK	Super Spy Hunter (U).nes
nes	OK	Super Team Games (U).nes
nes	OK	Swamp Thing (U) [!].nes
nes	OK	Sword Master (U).nes
nes	OK	Swords and Serpents (U) [a1].nes
nes	OK	Swords and Serpents (U).nes
nes	OK	Taboo - The Sixth Sense (U).nes
nes	OK	Tagin' Dragon (U).nes
nes	OK	Tag Team Wrestling (U).nes
nes	OK	TaleSpin (U).nes
nes	OK	Target Renegade (U).nes
nes	OK	T&C 2 - Thrilla's Surfari (U).nes
nes	OK	T&C Surf Design (U).nes
nes	OK	Tecmo Baseball (U).nes
nes	OK	Tecmo Bowl (U) (PRG 0).nes
nes	OK	Tecmo Bowl (U) (PRG 1).nes
nes	OK	Tecmo Bowl (U) (Prototype).nes
nes	OK	Tecmo Cup - Soccer Game (U) [a1].nes
nes	OK	Tecmo Cup - Soccer Game (U).nes
nes	OK	Tecmo NBA Basketball (U).nes
nes	OK	Tecmo Super Bowl (U).nes
nes	OK	Tecmo World Wrestling (U).nes
nes	OK	Teenage Mutant Ninja Turtles 2 (U).nes
nes	OK	Teenage Mutant Ninja Turtles 3 (U).nes
nes	OK	Teenage Mutant Ninja Turtles Tournament Fighters (U).nes
nes	OK	Teenage Mutant Ninja Turtles (U).nes
nes	OK	Terminator 2 - Judgement Day (U).nes
nes	OK	Terminator 2 - Judgement Day (U) (Prototype).nes
nes	OK	Terminator, The (U).nes
nes	OK	Terra Cresta (U).nes
nes	OK	Tetris 2 (U) [!].nes
nes	OK	Tetris (U) [!].nes
nes	OK	Three Stooges (U).nes
nes	OK	Three Stooges (U) (Prototype).nes
nes	OK	Thunderbirds (U).nes
nes	OK	Thundercade (U).nes
nes	OK	Thunder & Lightning (U).nes
nes	OK	Tiger-Heli (U).nes
nes	OK	Tiles of Fate (U).nes
nes	OK	Time Lord (U).nes
nes	OK	Times of Lore (U).nes
nes	OK	Tiny Toon Adventures 2 - Trouble in Wackyland (U).nes
nes	OK	Tiny Toon Adventures Cartoon Workshop (U).nes
nes	OK	Tiny Toon Adventures (U).nes
nes	OK	Toki (U).nes
nes	OK	Tombs and Treasure (U).nes
nes	OK	Tom & Jerry (and Tuffy) (U).nes
nes	OK	Toobin (U) [a1].nes
nes	OK	Toobin (U).nes
nes	OK	Top Gun - The Second Mission (U).nes
nes	OK	Top Gun (U).nes
nes	OK	Totally Rad (U).nes
nes	OK	Total Recall (U).nes
nes	OK	To The Earth (U).nes
nes	OK	Touch Down Fever (U).nes
nes	OK	Toxic Crusaders (U).nes
nes	OK	Track & Field 2 (U).nes
nes	OK	Track & Field (U).nes
nes	OK	Treasure Master (U).nes
nes	OK	Trog (U).nes
nes	OK	Trojan (U) [a1].nes
nes	OK	Trojan (U).nes
nes	OK	Trolls on Treasure Island (U) [a1].nes
nes	OK	Trolls on Treasure Island (U).nes
nes	OK	Twin Cobra (U).nes
nes	OK	Twin Eagle (U).nes
nes	OK	U-Force Test Cartridge (U).nes
nes	OK	Ultima - Exodus (U).nes
nes	OK	Ultima - Quest of the Avatar (U).nes
nes	OK	Ultimate Air Combat (U).nes
nes	OK	Ultimate Basketball (U).nes
nes	OK	Ultimate League Soccer (U).nes
nes	EXIT134	Ultimate Stuntman (U).nes
nes	OK	Ultima - Warriors of Destiny (U).nes
nes	OK	Uncharted Waters (U).nes
nes	OK	Uninvited (U).nes
nes	OK	Untouchables, The (U).nes
nes	OK	Vegas Dream (U).nes
nes	OK	Venice Beach Volleyball (U).nes
nes	OK	Vice - Project Doom (U).nes
nes	OK	Videomation (U).nes
nes	OK	Vindicators (U).nes
nes	OK	Volleyball (U).nes
nes	OK	Wacky Races (U).nes
nes	OK	Wall Street Kid (U) [a1].nes
nes	OK	Wall Street Kid (U) [a2].nes
nes	OK	Wall Street Kid (U).nes
nes	OK	Wally Bear and the No Gang (U).nes
nes	OK	Wario's Woods (U).nes
nes	OK	Wayne Gretzky Hockey (U).nes
nes	OK	Wayne's World (U).nes
nes	OK	WCW World Championship Wrestling (U).nes
nes	OK	Werewolf - The Last Warrior (U).nes
nes	OK	Wheel of Fortune Family Edition (U).nes
nes	OK	Wheel of Fortune Junior Edition (U).nes
nes	OK	Wheel of Fortune - Starring Vanna White (U).nes
nes	OK	Wheel of Fortune (U).nes
nes	OK	Where in Time is Carmen Sandiego (U).nes
nes	OK	Where's Waldo (U).nes
nes	OK	Who Framed Roger Rabbit (U) [a1].nes
nes	OK	Who Framed Roger Rabbit (U).nes
nes	OK	Whomp'Em (U).nes
nes	OK	Widget (U).nes
nes	OK	Wild Gunman (U) [!].nes
nes	OK	Wild Gunman (U).nes
nes	OK	Willow (U).nes
nes	OK	Win, Lose or Draw (U).nes
nes	OK	Winter Games (U).nes
nes	OK	Wizardry - Proving Grounds of the Mad Overlord (U).nes
nes	OK	Wizardry - The Knight of Diamonds (U).nes
nes	OK	Wizards & Warriors 3 (U).nes
nes	OK	Wizards & Warriors (U).nes
nes	OK	Wolverine (U).nes
nes	OK	World Champ (U) [!].nes
nes	OK	World Class Track Meet (U).nes
nes	OK	World Games (U).nes
nes	OK	Wrath of the Black Manta (U).nes
nes	OK	Wurm (U).nes
nes	OK	WWF King of the Ring (U).nes
nes	OK	WWF Steel Cage Challenge (U).nes
nes	OK	WWF Wrestlemania Challenge (U).nes
nes	OK	WWF Wrestlemania (U).nes
nes	HANG	Xenophobe (U).nes
nes	OK	Xevious (U).nes
nes	OK	Xexyz (U).nes
nes	OK	Yo! Noid (U).nes
nes	OK	Yoshi's Cookie (U).nes
nes	OK	Yoshi (U).nes
nes	OK	Young Indiana Jones Chronicles, The (U).nes
nes	OK	Zanac (U).nes
nes	OK	Zelda 2 - The Adventure of Link (U).nes
nes	OK	Zen Intergalactic Ninja (U).nes
nes	OK	Zombie Nation (U).nes
snes	OK	3 Ninjas Kick Back (U).zip
snes	OK	7th Saga, The (U) [!].zip
snes	OK	AAAHH!!! Real Monsters (U) [!].zip
snes	OK	ACME Animation Factory (U).zip
snes	OK	ActRaiser 2 (U) [!].zip
snes	OK	ActRaiser (U) [!].zip
snes	OK	Addams Family, The - Pugsley's Scavenger Hunt (U).zip
snes	OK	Addams Family, The (U) [!].zip
snes	OK	Addams Family Values (U) [!].zip
snes	OK	Adventures of Batman & Robin, The (U).zip
snes	OK	Adventures of Dr. Franken, The (U).zip
snes	OK	Adventures of Kid Kleets, The (U) [!].zip
snes	OK	Aero the Acro-Bat 2 (U).zip
snes	OK	Aero the Acro-Bat (U) [!].zip
snes	OK	Aladdin (U) [!].zip
snes	OK	American Gladiators (U).zip
snes	OK	Animaniacs (U) [!].zip
snes	OK	Art of Fighting (U).zip
snes	OK	Axelay (U) [!].zip
snes	OK	Bahamut Lagoon (ENG) # SNES.zip
snes	OK	Ballz 3D (U) [!].zip
snes	OK	Bassin's Black Bass (U).zip
snes	OK	Bass Masters Classic - Pro Edition (U) [!].zip
snes	OK	Bass Masters Classic (U).zip
snes	OK	Batman Forever (U) [!].zip
snes	OK	Batman Returns (U) [!].zip
snes	OK	Battle Cars (U) [!].zip
snes	OK	Battle Clash (U) [!].zip
snes	OK	Battletoads & Double Dragon - The Ultimate Team (U) [!].zip
snes	OK	Beauty and the Beast (U).zip
snes	OK	Beavis and Butt-head (U) [!].zip
snes	OK	Biker Mice From Mars (U) [!].zip
snes	OK	Bill Walsh College Football (U) [!].zip
snes	OK	Blackthorne (U) [!].zip
snes	OK	B.O.B. (U) [!].zip
snes	OK	Bonkers (U).zip
snes	OK	Boogerman - A Pick and Flick Adventure (U) [!].zip
snes	OK	Boxing Legends of the Ring (U).zip
snes	OK	Brain Lord (U) [!].zip
snes	HANG	Bram Stoker's Dracula (U).zip
snes	OK	Brandish (U) [!].zip
snes	OK	Brawl Brothers (U) [!].zip
snes	OK	Breath of Fire II (U) [!].zip
snes	OK	Breath of Fire (U) [!].zip
snes	OK	Brett Hull Hockey '95 (U).zip
snes	OK	Brett Hull Hockey (U) [!].zip
snes	OK	Brunswick World Tournament of Champions (U).zip
snes	OK	Brutal - Paws of Fury (U).zip
snes	OK	Bubsy II (U).zip
snes	OK	Bubsy in Claws Encounters of the Furred Kind (U) [!].zip
snes	OK	Bugs Bunny - Rabbit Rampage (U) [!].zip
snes	OK	Cannondale Cup (U) [!].zip
snes	OK	Capcom's Soccer Shootout (U).zip
snes	OK	Captain America and The Avengers (U).zip
snes	OK	Captain Commando (U).zip
snes	OK	Carrier Aces (U).zip
snes	OK	Castlevania - Dracula X (U) [!].smc
snes	OK	Castlevania - Dracula X (U) [!].zip
snes	OK	Chester Cheetah - Wild Wild Quest (U) (59734).zip
snes	OK	Chrono Trigger (U) [!].zip
snes	OK	Civilization (U) [!].zip
snes	OK	Clay Fighter 2 - Judgment Clay (U) [!].zip
snes	OK	Clay Fighter - Tournament Edition (U).zip
snes	OK	Clay Fighter (U) [!].zip
snes	OK	Claymates (U) [!].zip
snes	OK	College Football USA '97 - The Road to New Orleans (U) [!].zip
snes	OK	College Slam Basketball (U) [!].zip
snes	OK	Combatribes, The (U).zip
snes	OK	Contra III - The Alien Wars (U) [!].smc
snes	OK	Contra III - The Alien Wars (U) [!].zip
snes	OK	Cool Spot (U) [!].zip
snes	OK	Cool World (U) [!].zip
snes	OK	Cutthroat Island (U) [!].zip
snes	OK	Cybernator (U).zip
snes	OK	Dai 3 Ji - Super Robot Taisen (ENG) # SNES.zip
snes	OK	Death and Return of Superman, The (U).smc
snes	OK	Death and Return of Superman, The (U).zip
snes	OK	Demolition Man (U).zip
snes	OK	Demon's Crest (U) [!].zip
snes	OK	Dennis the Menace (U).zip
snes	OK	Donkey Kong Country 2 - Diddy's Kong Quest (U) (V1.1) [!].zip
snes	OK	Donkey Kong Country 3 - Dixie Kong's Double Trouble (U) [!].zip
snes	OK	Donkey Kong Country - Competition Cartridge (U).zip
snes	OK	Donkey Kong Country (U) (V1.2) [!].zip
snes	OK	Doomsday Warrior (U) [!].zip
snes	OK	Doom (U) [!].zip
snes	OK	Double Dragon V - The Shadow Falls (U).smc
snes	OK	Double Dragon V - The Shadow Falls (U).zip
snes	OK	Dragon-Ball Z - Hyper Dimension (ENG) # SNES.zip
snes	OK	Dragon-Ball Z - Super Butouden 3 (ENG) # SNES.zip
snes	HANG	Dragon-Ball Z - Super Butouden (ENG) # SNES.zip
snes	OK	Dragon-Ball-Z - Super Gokuden 2 (ENG) # SNES.zip
snes	OK	Dragon-Ball Z - Super Gokuden Totsugeki Hen (ENG) # SNES.zip
snes	OK	Dragon-Ball Z - Super Saiyan Densetsu (ENG) # SNES.zip
snes	OK	Dragon Quest 1 and 2 (ENG) # SNES.zip
snes	OK	Dragon Quest 5 - Tenkuu no Hanayome (ENG) # SNES.zip
snes	OK	Dragon Quest 6 - Maboroshi no Daichi (ENG) # SNES.zip
snes	OK	Dragon - The Bruce Lee Story (U).zip
snes	OK	Dragon View (U) [!].zip
snes	OK	Dual Orb 2 (ENG) # SNES.zip
snes	OK	Earthbound (U) [!].zip
snes	OK	Earthworm Jim 2 (U) [!].zip
snes	OK	Earthworm Jim (U) [!].zip
snes	OK	Eek! The Cat (U).zip
snes	OK	Elite Soccer (U).zip
snes	OK	ESPN Baseball Tonight (U) (29611).zip
snes	OK	ESPN National Hockey Night (U).zip
snes	OK	ESPN Speedworld (U).zip
snes	OK	ESPN Sunday Night NFL (U).zip
snes	OK	E.V.O. Search for Eden (U).zip
snes	OK	F1 ROC II - Race of Champions (U).zip
snes	OK	Fatal Fury 2 (U).zip
snes	OK	Fatal Fury Special (U).zip
snes	OK	Fatal Fury (U).zip
snes	OK	Feda - the Emblem of Justice (ENG) # SNES.zip
snes	OK	FIFA 97 - Gold Edition (U) [!].zip
snes	OK	FIFA Soccer 96 (U) [!].zip
snes	OK	Fighter's History (U).zip
snes	OK	Final Fantasy 4 - 10th Anniversary Edition (ENG) # SNES.zip
snes	OK	Final Fantasy 6 (ENG) # SNES.zip
snes	OK	Final Fantasy III (U) (V1.1) [!].zip
snes	OK	Final Fight 2 (U).zip
snes	OK	Final Fight 3 (U).zip
snes	OK	Flashback - The Quest for Identity (U) [!].zip
snes	OK	Flintstones, The - The Treasure of Sierra Madrock (U).zip
snes	OK	Flintstones, The (U).zip
snes	OK	Foreman For Real (U) [!].zip
snes	OK	Frank Thomas' Big Hurt Baseball (U) [!].zip
snes	OK	Frantic Flea (U) [!].zip
snes	OK	Front Mission - Gun Hazard (ENG) # SNES.zip
snes	OK	Full Throttle Racing (U).zip
snes	OK	Fun 'N Games (U).zip
snes	OK	Gamars Puzzle (Unl).zip
snes	OK	George Foreman's KO Boxing (U) (V1.1).zip
snes	OK	Ghoul Patrol (U).zip
snes	OK	GP-1 Part II (U).zip
snes	OK	Great Circus Mystery Starring Mickey & Minnie, The (U).zip
snes	OK	Hagane (U).zip
snes	OK	HAL's Hole in One Golf (U) [!].zip
snes	OK	Hammerlock Wrestling (U).zip
snes	OK	Hardball III (U) [!].zip
snes	OK	Harvest Moon (U).zip
snes	OK	Head-On Soccer (U).zip
snes	OK	Home Improvement (U) [!].zip
snes	OK	Hurricanes, The (U).zip
snes	OK	Illusion of Gaia (U) [!].zip
snes	OK	Incredible Crash Dummies, The (U) [!].zip
snes	OK	Incredible Hulk, The (U).zip
snes	OK	Indiana Jones' Greatest Adventures (U) [!].zip
snes	OK	International Superstar Soccer Deluxe (U).zip
snes	OK	International Superstar Soccer (U) [!].zip
snes	OK	International Tennis Tour (U).zip
snes	OK	Izzy's Quest for the Olympic Rings (U) [!].zip
snes	OK	Jammit (U).zip
snes	OK	Jim Lee's WildC.A.T.S (U).zip
snes	OK	Jimmy Houston's Bass Tournament U.S.A. (U) [!].zip
snes	OK	Jim Power - The Lost Dimension in 3D (U) [!].zip
snes	OK	Joe & Mac 2 - Lost in the Tropics (U).zip
snes	OK	JRR Tolkien's The Lord of the Rings - Volume 1 (U) [!].zip
snes	OK	Judge Dredd (U) [!].zip
snes	OK	Jungle Book, The (U).zip
snes	OK	Jungle Strike (U) [!].zip
snes	OK	Jurassic Park Part 2 - The Chaos Continues (U) [!].zip
snes	OK	Jurassic Park (U) (V1.1).zip
snes	OK	Justice League Task Force (U).zip
snes	OK	Kawasaki Caribbean Challenge (U) [!].zip
snes	OK	Ken Griffey Jr. Presents Major League Baseball (U).zip
snes	OK	Ken Griffey Jr.'s Winning Run (U) [!].zip
snes	OK	Kid Klown in Crazy Chase (U) [!].zip
snes	OK	Killer Instinct (U) (V1.1) [!].zip
snes	OK	King Arthur & The Knights of Justice (U) [!].zip
snes	OK	King of Dragons, The (U) [!].zip
snes	OK	King of the Monsters 2 (U) [!].zip
snes	OK	Kirby's Dream Land 3 (U).zip
snes	OK	Kirby Super Star (U) [!].zip
snes	OK	Knights of the Round (U).zip
snes	OK	Kyle Petty's No Fear Racing (U).zip
snes	OK	Legend of The Mystical Ninja, The (U) [!].zip
snes	OK	Legend of Zelda, The - A Link to the Past (U) [!].zip
snes	OK	Legend (U) (16725).zip
snes	OK	Lemmings 2 - The Tribes (U).zip
snes	OK	Lethal Enforcers (U).zip
snes	OK	Liberty or Death (U) [!].zip
snes	OK	Lion King, The (U).zip
snes	OK	Looney Tunes B-Ball (U).zip
snes	OK	Lost Vikings II, The (U) [!].zip
snes	OK	Lost Vikings, The (U) [!].zip
snes	OK	Lufia II - Rise of the Sinistrals (U).zip
snes	OK	Lufia & The Fortress of Doom (U) [!].zip
snes	OK	Madden NFL '94 (U) [!].zip
snes	OK	Madden NFL '95 (U) [!].zip
snes	OK	Madden NFL '96 (U) [!].zip
snes	OK	Madden NFL '97 (U) [!].zip
snes	OK	Madden NFL '98 (U).zip
snes	OK	Magical Quest Starring Mickey Mouse, The (U) [!].zip
snes	OK	Magic Johnson's Super Slam Dunk (U).zip
snes	OK	Mario is Missing! (U).zip
snes	OK	Mario's Early Years - Fun With Letters (U).zip
snes	OK	Mario's Early Years - Fun With Numbers (U).zip
snes	OK	Mario's Early Years - Preschool Fun (U).zip
snes	OK	Mario's Time Machine (U) [!].zip
snes	OK	Mark Davis' The Fishing Master (U) [!].zip
snes	OK	Marvel Super Heroes - War of the Gems (U).zip
snes	OK	Mary Shelley's Frankenstein (U).zip
snes	OK	Mask, The (U).zip
snes	OK	Maui Mallard in Cold Shadow (U).zip
snes	OK	Mechwarrior 3050 (U) [!].zip
snes	OK	Mechwarrior (U) [!].zip
snes	OK	Mega Man VII (U).zip
snes	OK	Mega Man X 2 (U) [!].zip
snes	OK	Mega Man X 3 (U) [!].zip
snes	OK	Mega Man X (U) (V1.1) [!].zip
snes	OK	Metal Combat - Falcon's Revenge (U) [!].zip
snes	OK	Metal Marines (U).zip
snes	OK	Metal Morph (U).zip
snes	OK	Metal Warriors (U).zip
snes	OK	Michael Andretti's Indy Car Challenge (U).zip
snes	OK	Michael Jordan - Chaos in the Windy City (U) [!].zip
snes	OK	Mickey Mania (U) [!].zip
snes	OK	Mickey's Playtown Adventure - A Day of Discovery! (U).zip
snes	OK	Might and Magic III - Isles of Terra (U).zip
snes	OK	Mighty Max (U).zip
snes	OK	Mighty Morphin Power Rangers - The Fighting Edition (U).zip
snes	OK	Mighty Morphin Power Rangers - The Movie (U).zip
snes	OK	Mighty Morphin Power Rangers (U).zip
snes	OK	MLBPA Baseball (U) [!].zip
snes	OK	MoHawk & Headphone Jack (U) [!].zip
snes	OK	Monstania (ENG) # SNES.zip
snes	OK	Mortal Kombat III (U) [!].zip
snes	OK	Mortal Kombat II (U) (V1.1).smc
snes	OK	Mortal Kombat II (U) (V1.1).zip
snes	OK	Mortal Kombat I (U) [!].zip
snes	OK	Mortal Kombat (U) [!].smc
snes	OK	Mountain Bike Rally (U) [!].zip
snes	OK	Mr. Nutz (U).zip
snes	OK	Mutant Chronicles - Doom Troopers (U) [!].zip
snes	OK	Natsume Championship Wrestling (U) [!].zip
snes	OK	NBA Give 'N Go (U).zip
snes	OK	NBA Hang Time (U).zip
snes	OK	NBA Jam - Tournament Edition (U) [!].smc
snes	OK	NBA Jam - Tournament Edition (U) [!].zip
snes	OK	NBA Jam (U) (V1.1) [!].smc
snes	OK	NBA Jam (U) (V1.1) [!].zip
snes	OK	NBA Live '95 (U) [!].zip
snes	OK	NBA Live '96 (U) [!].zip
snes	OK	NBA Live '97 (U) [!].zip
snes	OK	NBA Live '98 (U) [!].zip
snes	OK	Newman-Hass Indy Car Featuring Nigel Mansell (U).zip
snes	OK	NFL Quarterback Club '96 (U) [!].zip
snes	OK	NFL Quarterback Club (U).zip
snes	OK	NHL '95 (U) [!].zip
snes	OK	NHL '96 (U) [!].zip
snes	OK	NHL '97 (U) [!].zip
snes	OK	NHL '98 (U).zip
snes	OK	Nickelodeon GUTS (U).zip
snes	OK	Nigel Mansell's World Championship Racing (U) [!].zip
snes	OK	Ninja Gaiden Trilogy (U) [!].zip
snes	OK	Ninja Warriors, The (U).zip
snes	OK	No Escape (U).zip
snes	OK	Nosferatu (U).zip
snes	OK	Ogre Battle - The March of the Black Queen (U) [!].zip
snes	OK	Olympic Summer Games 96 (U).zip
snes	OK	Operation Thunderbolt (U).zip
snes	OK	Pacific Theater of Operations II (U).zip
snes	OK	Pacific Theater of Operations (U) [!].zip
snes	OK	Pac-in-Time (U) [!].zip
snes	OK	Pac-Man 2 - The New Adventures (U) [!].zip
snes	OK	Pagemaster, The (U).zip
snes	OK	Paladin's Quest (U) [!].zip
snes	OK	Peace Keepers, The (U) [!].zip
snes	OK	Pebble Beach Golf Links (U).zip
snes	OK	PGA Tour 96 (U) [!].zip
snes	OK	Phantom 2040 (U).zip
snes	OK	Pieces (U).zip
snes	OK	Pinocchio (U).zip
snes	OK	Pitfall - The Mayan Adventure (U).zip
snes	OK	Pocky & Rocky 2 (U) [!].zip
snes	OK	Pocky & Rocky (U) [!].zip
snes	OK	Porky Pig's Haunted Holiday (U) [!].zip
snes	OK	Power Drive (U) (Beta) (M5).zip
snes	OK	Power Instinct (U).zip
snes	OK	Power Rangers Zeo - Battle Racers (U).zip
snes	OK	Prehistorik Man (U) [!].zip
snes	OK	Primal Rage (U) [!].zip
snes	OK	Prince of Persia 2 - The Shadow & The Flame (U).zip
snes	OK	Radical Rex (U).zip
snes	OK	Ranma Nibunnoichi - Hard Battle (U) [!].zip
snes	OK	Rap Jam - Volume One (U) [!].zip
snes	OK	Relief Pitcher (U).zip
snes	OK	Ren & Stimpy Show, The - Time Warp (U).zip
snes	OK	Ren & Stimpy Show, The - Veediots! (U).zip
snes	OK	Revolution X (U).zip
snes	OK	RHI Roller Hockey '95 (U) (NG-Dump Known).zip
snes	OK	Rise of the Phoenix (U).zip
snes	OK	Rival Turf (U).zip
snes	OK	Robocop Versus The Terminator (U).zip
snes	OK	Robotrek (U) [!].zip
snes	OK	Rock N' Roll Racing (U) [!].zip
snes	OK	Rocko's Modern Life - Spunky's Dangerous Day (U).zip
snes	OK	Romance of the Three Kingdoms III - Dragon of Destiny (U).zip
snes	OK	Romance of the Three Kingdoms IV - Wall of Fire (U).zip
snes	OK	R-Type III - The Third Lightning (U) [!].zip
snes	OK	Sailor-Moon (ENG) # SNES.zip
snes	OK	Sailor-Moon RPG - Another Story (ENG) # SNES.zip
snes	OK	Samurai Shodown (U).zip
snes	OK	Saturday Night Slam Masters (U).zip
snes	OK	Scooby-Doo (U) [!].zip
snes	OK	SeaQuest DSV (U).zip
snes	OK	Secret of Evermore (U) [!].zip
snes	OK	Secret of Mana (U) [!].zip
snes	OK	Shadowrun (U) [!].zip
snes	OK	Shadow, The (U).zip
snes	OK	Shaq Fu (U) [!].zip
snes	OK	Shien's Revenge (U).zip
snes	OK	Sim Ant (U) (49046).zip
snes	OK	Sim City 2000 (U).zip
snes	OK	Simpsons, The - Bart's Nightmare (U) [!].zip
snes	OK	Soldiers of Fortune (U) [!].zip
snes	OK	Sonic Blast Man II (U).zip
snes	OK	Sonic the Hedgehog (Unl).zip
snes	OK	SOS (U) [!].zip
snes	OK	Soul Blazer (U) [!].zip
snes	OK	Space Ace (U).zip
snes	OK	Sparkster (U).zip
snes	OK	Spawn (U) [!].zip
snes	OK	Speed Racer in My Most Dangerous Adventures (U).zip
snes	OK	Speedy Gonzales - Los Gatos Bandidos (U) (V1.1) [!].zip
snes	OK	Spell Craft (U).zip
snes	OK	Spider-Man (U).zip
snes	OK	Spider-Man & Venom - Maximum Carnage (U).zip
snes	OK	Spider-Man & Venom - Separation Anxiety (U).zip
snes	OK	Sporting News Power Baseball, The (U).zip
snes	OK	Sports Illustrated Championship Football & Baseball (U) [!].zip
snes	HANG	Stargate (U) [!].zip
snes	OK	Star Ocean # SNES.zip
snes	OK	Star Trek - Deep Space Nine - Crossroads of Time (U) [!].zip
snes	OK	Star Trek - The Next Generation - Future's Past (U) [!].zip
snes	HANG	Stone Protectors (U).zip
snes	OK	Street Fighter Alpha 2 (U) [!].zip
snes	OK	Street Fighter II - The World Warrior (U) [!].smc
snes	OK	Street Fighter II - The World Warrior (U) [!].zip
snes	OK	Street Fighter II Turbo - Hyper Fighting (U) [!].zip
snes	OK	Street Hockey '95 (U) [!].zip
snes	OK	Street Racer (U).zip
snes	OK	Sunset Riders (U) [!].zip
snes	OK	Super Adventure Island II (U) [!].zip
snes	OK	Super Alfred Chicken (U) [!].zip
snes	OK	Super Bases Loaded 3 - License to Steal (U) (V1.0) [!].zip
snes	OK	Super Battletank 2 (U).zip
snes	OK	Super Black Bass (U) [!].zip
snes	OK	Super Bonk (U).zip
snes	OK	Super Castlevania IV (U) [!].smc
snes	OK	Super Castlevania IV (U) [!].zip
snes	OK	Super Double Dragon (U).smc
snes	OK	Super Double Dragon (U).zip
snes	OK	Super Godzilla (U).zip
snes	OK	Super High Impact (U).zip
